,ind,cycle,start M,0,1,21,22,212,223,50,100
15039,39,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20039,39,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25039,39,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30039,39,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35039,39,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40039,39,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45039,39,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
40,40,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5040,40,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10040,40,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15040,40,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20040,40,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25040,40,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30040,40,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35040,40,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40040,40,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45040,40,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
41,41,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5041,41,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10041,41,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15041,41,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20041,41,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25041,41,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30041,41,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35041,41,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40041,41,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45041,41,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
42,42,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5042,42,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10042,42,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15042,42,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20042,42,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25042,42,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30042,42,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35042,42,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40042,42,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45042,42,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
43,43,1,1,0,0.93239962,0.0575,0.00482,4.00E-04,0.004605,0,0.00027538
5043,43,2,1,0,0.932399853,0.0575,0.00482,4.00E-04,0.004605,0,0.000275147
10043,43,3,1,0,0.932400086,0.0575,0.00482,4.00E-04,0.004605,0,0.000274914
15043,43,4,1,0,0.932400319,0.0575,0.00482,4.00E-04,0.004605,0,0.000274681
20043,43,5,1,0,0.932400551,0.0575,0.00482,4.00E-04,0.004605,0,0.000274449
25043,43,6,1,0,0.932400783,0.0575,0.00482,4.00E-04,0.004605,0,0.000274217
30043,43,7,1,0,0.932401015,0.0575,0.00482,4.00E-04,0.004605,0,0.000273985
35043,43,8,1,0,0.932401247,0.0575,0.00482,4.00E-04,0.004605,0,0.000273753
40043,43,9,1,0,0.932401479,0.0575,0.00482,4.00E-04,0.004605,0,0.000273521
45043,43,10,1,0,0.93240171,0.0575,0.00482,4.00E-04,0.004605,0,0.00027329
44,44,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5044,44,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10044,44,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15044,44,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20044,44,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25044,44,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30044,44,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35044,44,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40044,44,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45044,44,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
45,45,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5045,45,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10045,45,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15045,45,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20045,45,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25045,45,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30045,45,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35045,45,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40045,45,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45045,45,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
46,46,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5046,46,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10046,46,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15046,46,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20046,46,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25046,46,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30046,46,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35046,46,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40046,46,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45046,46,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
47,47,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5047,47,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10047,47,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15047,47,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20047,47,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25047,47,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30047,47,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35047,47,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40047,47,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45047,47,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
48,48,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5048,48,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10048,48,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15048,48,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20048,48,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25048,48,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30048,48,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35048,48,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40048,48,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45048,48,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
49,49,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5049,49,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10049,49,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15049,49,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20049,49,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25049,49,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30049,49,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35049,49,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40049,49,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45049,49,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
50,50,1,1,0,0.93239962,0.0575,0.00482,4.00E-04,0.004605,0,0.00027538
5050,50,2,1,0,0.932399853,0.0575,0.00482,4.00E-04,0.004605,0,0.000275147
10050,50,3,1,0,0.932400086,0.0575,0.00482,4.00E-04,0.004605,0,0.000274914
15050,50,4,1,0,0.932400319,0.0575,0.00482,4.00E-04,0.004605,0,0.000274681
20050,50,5,1,0,0.932400551,0.0575,0.00482,4.00E-04,0.004605,0,0.000274449
25050,50,6,1,0,0.932400783,0.0575,0.00482,4.00E-04,0.004605,0,0.000274217
30050,50,7,1,0,0.932401015,0.0575,0.00482,4.00E-04,0.004605,0,0.000273985
35050,50,8,1,0,0.932401247,0.0575,0.00482,4.00E-04,0.004605,0,0.000273753
40050,50,9,1,0,0.932401479,0.0575,0.00482,4.00E-04,0.004605,0,0.000273521
45050,50,10,1,0,0.93240171,0.0575,0.00482,4.00E-04,0.004605,0,0.00027329
51,51,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5051,51,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10051,51,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15051,51,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20051,51,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25051,51,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30051,51,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35051,51,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40051,51,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45051,51,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
52,52,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5052,52,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10052,52,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15052,52,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20052,52,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25052,52,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30052,52,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35052,52,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40052,52,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45052,52,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
53,53,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5053,53,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10053,53,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15053,53,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20053,53,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25053,53,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30053,53,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35053,53,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40053,53,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45053,53,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
54,54,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5054,54,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10054,54,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15054,54,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20054,54,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25054,54,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30054,54,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35054,54,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40054,54,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45054,54,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
55,55,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5055,55,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10055,55,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15055,55,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20055,55,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25055,55,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30055,55,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35055,55,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40055,55,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45055,55,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
56,56,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5056,56,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10056,56,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15056,56,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20056,56,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25056,56,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30056,56,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35056,56,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40056,56,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45056,56,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
57,57,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5057,57,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10057,57,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15057,57,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20057,57,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25057,57,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30057,57,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35057,57,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40057,57,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45057,57,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
58,58,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5058,58,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10058,58,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15058,58,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20058,58,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25058,58,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30058,58,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35058,58,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40058,58,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45058,58,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
59,59,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5059,59,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10059,59,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15059,59,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20059,59,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25059,59,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30059,59,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35059,59,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40059,59,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45059,59,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
60,60,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5060,60,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10060,60,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15060,60,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20060,60,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25060,60,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30060,60,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35060,60,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40060,60,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45060,60,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
61,61,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5061,61,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10061,61,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15061,61,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20061,61,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25061,61,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30061,61,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35061,61,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40061,61,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45061,61,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
62,62,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5062,62,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10062,62,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15062,62,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20062,62,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25062,62,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30062,62,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35062,62,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40062,62,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45062,62,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
63,63,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5063,63,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10063,63,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15063,63,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20063,63,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25063,63,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30063,63,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35063,63,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40063,63,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45063,63,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
64,64,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5064,64,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10064,64,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15064,64,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20064,64,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25064,64,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30064,64,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35064,64,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40064,64,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45064,64,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
65,65,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5065,65,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10065,65,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15065,65,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20065,65,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25065,65,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30065,65,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35065,65,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40065,65,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45065,65,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
66,66,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5066,66,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10066,66,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15066,66,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20066,66,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25066,66,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30066,66,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35066,66,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40066,66,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45066,66,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
67,67,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5067,67,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10067,67,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15067,67,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20067,67,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25067,67,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30067,67,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35067,67,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40067,67,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45067,67,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
68,68,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5068,68,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10068,68,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15068,68,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20068,68,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25068,68,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30068,68,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35068,68,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40068,68,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45068,68,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
69,69,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5069,69,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10069,69,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15069,69,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20069,69,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25069,69,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30069,69,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35069,69,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40069,69,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45069,69,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
70,70,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5070,70,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10070,70,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15070,70,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20070,70,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25070,70,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30070,70,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35070,70,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40070,70,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45070,70,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
71,71,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5071,71,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10071,71,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15071,71,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20071,71,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25071,71,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30071,71,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35071,71,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40071,71,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45071,71,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
72,72,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5072,72,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10072,72,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15072,72,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20072,72,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25072,72,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
30072,72,7,0,0.999076015,0.00065,0,0,0,0,0,0.000273985
35072,72,8,0,0.999076247,0.00065,0,0,0,0,0,0.000273753
40072,72,9,0,0.999076479,0.00065,0,0,0,0,0,0.000273521
45072,72,10,0,0.99907671,0.00065,0,0,0,0,0,0.00027329
73,73,1,1,0,0.93239962,0.0575,0.00482,4.00E-04,0.004605,0,0.00027538
5073,73,2,1,0,0.932399853,0.0575,0.00482,4.00E-04,0.004605,0,0.000275147
10073,73,3,1,0,0.932400086,0.0575,0.00482,4.00E-04,0.004605,0,0.000274914
15073,73,4,1,0,0.932400319,0.0575,0.00482,4.00E-04,0.004605,0,0.000274681
20073,73,5,1,0,0.932400551,0.0575,0.00482,4.00E-04,0.004605,0,0.000274449
25073,73,6,1,0,0.932400783,0.0575,0.00482,4.00E-04,0.004605,0,0.000274217
30073,73,7,1,0,0.932401015,0.0575,0.00482,4.00E-04,0.004605,0,0.000273985
35073,73,8,1,0,0.932401247,0.0575,0.00482,4.00E-04,0.004605,0,0.000273753
40073,73,9,1,0,0.932401479,0.0575,0.00482,4.00E-04,0.004605,0,0.000273521
45073,73,10,1,0,0.93240171,0.0575,0.00482,4.00E-04,0.004605,0,0.00027329
74,74,1,1,0,0.93239962,0.0575,0.00482,4.00E-04,0.004605,0,0.00027538
5074,74,2,1,0,0.932399853,0.0575,0.00482,4.00E-04,0.004605,0,0.000275147
10074,74,3,1,0,0.932400086,0.0575,0.00482,4.00E-04,0.004605,0,0.000274914
15074,74,4,1,0,0.932400319,0.0575,0.00482,4.00E-04,0.004605,0,0.000274681
20074,74,5,1,0,0.932400551,0.0575,0.00482,4.00E-04,0.004605,0,0.000274449
25074,74,6,1,0,0.932400783,0.0575,0.00482,4.00E-04,0.004605,0,0.000274217
30074,74,7,1,0,0.932401015,0.0575,0.00482,4.00E-04,0.004605,0,0.000273985
35074,74,8,1,0,0.932401247,0.0575,0.00482,4.00E-04,0.004605,0,0.000273753
40074,74,9,1,0,0.932401479,0.0575,0.00482,4.00E-04,0.004605,0,0.000273521
45074,74,10,1,0,0.93240171,0.0575,0.00482,4.00E-04,0.004605,0,0.00027329
75,75,1,1,0,0.93239962,0.0575,0.00482,4.00E-04,0.004605,0,0.00027538
5075,75,2,1,0,0.932399853,0.0575,0.00482,4.00E-04,0.004605,0,0.000275147
10075,75,3,1,0,0.932400086,0.0575,0.00482,4.00E-04,0.004605,0,0.000274914
15075,75,4,1,0,0.932400319,0.0575,0.00482,4.00E-04,0.004605,0,0.000274681
20075,75,5,1,0,0.932400551,0.0575,0.00482,4.00E-04,0.004605,0,0.000274449
25075,75,6,1,0,0.932400783,0.0575,0.00482,4.00E-04,0.004605,0,0.000274217
30075,75,7,1,0,0.932401015,0.0575,0.00482,4.00E-04,0.004605,0,0.000273985
35075,75,8,1,0,0.932401247,0.0575,0.00482,4.00E-04,0.004605,0,0.000273753
40075,75,9,1,0,0.932401479,0.0575,0.00482,4.00E-04,0.004605,0,0.000273521
45075,75,10,1,0,0.93240171,0.0575,0.00482,4.00E-04,0.004605,0,0.00027329
76,76,1,0,0.99907462,0.00065,0,0,0,0,0,0.00027538
5076,76,2,0,0.999074853,0.00065,0,0,0,0,0,0.000275147
10076,76,3,0,0.999075086,0.00065,0,0,0,0,0,0.000274914
15076,76,4,0,0.999075319,0.00065,0,0,0,0,0,0.000274681
20076,76,5,0,0.999075551,0.00065,0,0,0,0,0,0.000274449
25076,76,6,0,0.999075783,0.00065,0,0,0,0,0,0.000274217
